Time, IndividualID, AgeYears, Gender, IsAdult, Home_NodeID, From_NodeID, To_NodeID, MigrationType, Event
21485,23629,6.30959,M,F,412,412,681,local,Emigrating
21485,23698,6.11507,F,F,381,271,381,local,Emigrating
21485,19168,20.2603,M,T,498,192,498,local,Emigrating
21486,14385,35.5562,F,T,477,341,477,local,Emigrating
21486,21165,14.2329,M,F,698,26,698,local,Emigrating
21487,16789,28.0438,M,T,708,708,52,local,Emigrating
21487,17355,26.2301,F,T,460,619,460,local,Emigrating
21487,7814,56.1918,M,T,532,532,532,local,NonDiseaseDeaths
21487,19815,18.2603,M,T,357,357,357,local,NonDiseaseDeaths
21487,11242,45.4575,F,T,684,1001,684,sea,Emigrating
21488,23629,6.31781,M,F,412,681,412,local,Emigrating
21488,12260,42.3315,M,T,596,596,650,local,Emigrating
21488,21799,12.1808,M,F,477,335,477,local,Emigrating
21488,16789,28.0466,M,T,708,52,708,local,Emigrating
21489,1031,61.1049,M,T,210,210,559,local,Emigrating
21489,21277,13.7726,M,F,21,21,21,local,NonDiseaseDeaths
21490,12260,42.337,M,T,596,650,596,local,Emigrating
21490,23779,5.85479,F,F,543,543,497,local,Emigrating
21490,21755,12.3342,F,F,446,446,421,local,Emigrating
21490,12904,40.3644,M,T,414,414,186,local,Emigrating
21490,22270,10.737,F,F,265,265,15,local,Emigrating
21490,25310,0.920548,F,F,207,207,650,local,Emigrating
21490,7474,57.2685,M,T,204,204,204,local,NonDiseaseDeaths
21490,18936,21.0932,F,T,138,138,447,local,Emigrating
21491,6401,62.5425,M,T,686,686,192,local,Emigrating
21491,12904,40.3671,M,T,414,186,414,local,Emigrating
21491,17814,24.7699,M,T,141,141,15,local,Emigrating
21491,22270,10.7397,F,F,265,15,265,local,Emigrating
21492,18947,21.0329,F,T,674,674,674,local,NonDiseaseDeaths
21492,14640,34.811,F,T,627,627,15,local,Emigrating
21492,1031,61.1132,M,T,210,559,210,local,Emigrating
21492,19602,18.9342,F,T,527,527,20,local,Emigrating
21492,18936,21.0986,F,T,138,447,138,local,Emigrating
21492,21755,12.3397,F,F,446,421,446,local,Emigrating
21492,21781,12.2712,M,F,137,137,137,local,NonDiseaseDeaths
21494,23699,6.13425,F,F,589,589,1001,sea,Emigrating
21494,23317,7.35616,F,F,562,562,360,local,Emigrating
21494,24484,3.5863,F,F,114,114,192,local,Emigrating
21494,17814,24.7781,M,T,141,15,141,local,Emigrating
21494,14640,34.8164,F,T,627,15,627,local,Emigrating
21495,7718,56.5233,M,T,560,560,560,local,NonDiseaseDeaths
21495,20709,15.6575,M,T,474,474,15,local,Emigrating
21495,23111,8.01644,M,F,379,379,721,local,Emigrating
21495,9457,50.9178,F,T,612,1001,612,sea,Emigrating
21495,24484,3.58904,F,F,114,192,114,local,Emigrating
21495,25104,1.59178,M,F,120,120,120,local,NonDiseaseDeaths
21495,19602,18.9425,F,T,527,20,527,local,Emigrating
21496,23111,8.01918,M,F,379,721,379,local,Emigrating
21496,14061,36.6548,F,T,664,664,15,local,Emigrating
21496,25540,0.0876712,F,F,511,511,198,local,Emigrating
21496,23317,7.36164,F,F,562,360,562,local,Emigrating
21497,6401,62.5589,M,T,686,192,686,local,Emigrating
21498,25310,0.942466,F,F,207,650,207,local,Emigrating
21498,23779,5.87671,F,F,543,497,543,local,Emigrating
21498,14061,36.6603,F,T,664,15,664,local,Emigrating
21499,20236,17.1123,M,T,513,513,239,local,Emigrating
21499,9990,49.3069,M,T,78,78,78,local,NonDiseaseDeaths
21500,21182,14.1945,F,F,575,575,542,local,Emigrating
21500,20709,15.6712,M,T,474,15,474,local,Emigrating
21501,13638,38.0301,F,T,352,352,159,local,Emigrating
21501,20236,17.1178,M,T,513,239,513,local,Emigrating
21501,25540,0.10137,F,F,511,198,511,local,Emigrating
21501,15966,30.6164,M,T,11,11,192,local,Emigrating
21502,16286,29.6329,M,T,719,719,719,local,NonDiseaseDeaths
21502,21182,14.2,F,F,575,542,575,local,Emigrating
21502,15966,30.6192,M,T,11,192,11,local,Emigrating
21503,15443,32.2466,F,T,453,453,446,local,Emigrating
21503,23609,6.41918,M,F,157,157,1001,sea,Emigrating
21504,10592,47.4712,F,T,630,630,630,local,NonDiseaseDeaths
21504,7765,56.4082,M,T,441,441,650,local,Emigrating
21505,23048,8.25206,F,F,711,711,116,local,Emigrating
21505,23611,6.4137,M,F,650,650,311,local,Emigrating
21505,15443,32.2521,F,T,453,446,453,local,Emigrating
21505,13638,38.0411,F,T,352,159,352,local,Emigrating
21505,15605,31.7589,M,T,55,55,55,local,NonDiseaseDeaths
21506,23048,8.25479,F,F,711,116,711,local,Emigrating
21507,18461,22.7069,F,T,610,610,542,local,Emigrating
21508,17008,27.3973,F,T,658,658,93,local,Emigrating
21508,5407,60.3099,F,T,588,588,433,local,Emigrating
21508,18461,22.7096,F,T,610,542,610,local,Emigrating
21508,23611,6.42192,M,F,650,311,650,local,Emigrating
21508,18469,22.6767,F,T,65,65,65,local,NonDiseaseDeaths
21509,17959,24.3479,F,T,491,1001,491,sea,Emigrating
21509,20293,16.9644,F,T,281,281,559,local,Emigrating
21510,12778,40.7973,M,T,664,664,664,local,NonDiseaseDeaths
21510,7765,56.4247,M,T,441,650,441,local,Emigrating
21510,23416,7.03836,F,F,538,538,650,local,Emigrating
21510,21069,14.6192,M,F,446,446,173,local,Emigrating
21510,7733,56.5041,F,T,1001,1001,1001,local,NonDiseaseDeaths
21510,11341,45.2301,M,T,141,141,20,local,Emigrating
21510,17008,27.4027,F,T,658,93,658,local,Emigrating
21511,22651,9.52603,F,F,552,552,552,local,NonDiseaseDeaths
21511,22175,11.1096,F,F,380,380,78,local,Emigrating
21511,23609,6.4411,M,F,157,1001,157,sea,Emigrating
21511,21069,14.6219,M,F,446,173,446,local,Emigrating
21512,24573,3.32603,F,F,511,511,267,local,Emigrating
21512,7329,57.7726,F,T,497,497,532,local,Emigrating
21512,11341,45.2356,M,T,141,20,141,local,Emigrating
21513,16524,28.8986,M,T,573,573,559,local,Emigrating
21513,18876,21.3534,M,T,570,570,570,local,NonDiseaseDeaths
21513,17048,27.2904,M,T,522,522,522,local,NonDiseaseDeaths
21513,24573,3.32877,F,F,511,267,511,local,Emigrating
21514,24602,3.20548,F,F,629,629,559,local,Emigrating
21514,16524,28.9014,M,T,573,559,573,local,Emigrating
21514,15899,30.8767,M,T,509,509,186,local,Emigrating
21515,22329,10.5973,F,F,696,696,530,local,Emigrating
21515,24158,4.64931,M,F,570,570,570,local,NonDiseaseDeaths
21515,24602,3.20822,F,F,629,559,629,local,Emigrating
21515,7329,57.7808,F,T,497,532,497,local,Emigrating
21515,22638,9.58356,F,F,492,492,355,local,Emigrating
21515,21754,12.4082,F,F,161,161,20,local,Emigrating
21516,23416,7.05479,F,F,538,650,538,local,Emigrating
21516,20303,16.9315,M,T,607,607,186,local,Emigrating
21516,20293,16.9836,F,T,281,559,281,local,Emigrating
21516,5407,60.3318,F,T,588,433,588,local,Emigrating
21516,24787,2.64658,M,F,170,170,1001,sea,Emigrating
21517,14218,36.2,F,T,683,683,170,local,Emigrating
21517,22329,10.6027,F,F,696,530,696,local,Emigrating
21517,22175,11.126,F,F,380,78,380,local,Emigrating
21518,22638,9.59178,F,F,492,355,492,local,Emigrating
21518,20869,15.263,M,T,169,169,192,local,Emigrating
21519,22454,10.1918,F,F,678,678,1001,sea,Emigrating
21519,23795,5.86575,F,F,285,285,674,local,Emigrating
21519,20303,16.9397,M,T,607,186,607,local,Emigrating
21519,23249,7.62192,F,F,167,167,167,local,NonDiseaseDeaths
21520,16159,30.0877,F,T,740,740,650,local,Emigrating
21520,14215,36.2137,F,T,554,554,554,local,NonDiseaseDeaths
21520,24623,3.1726,F,F,412,412,681,local,Emigrating
21520,22454,10.1945,F,F,678,1001,678,sea,Emigrating
21520,15899,30.8932,M,T,509,186,509,local,Emigrating
21520,13264,39.2603,F,T,111,111,111,local,NonDiseaseDeaths
21520,19675,18.7562,F,T,93,93,1001,sea,Emigrating
21521,16159,30.0904,F,T,740,650,740,local,Emigrating
21521,5514,60.6767,F,T,597,597,1001,sea,Emigrating
21521,14218,36.211,F,T,683,170,683,local,Emigrating
21522,15268,32.8658,F,T,622,622,20,local,Emigrating
21522,20984,14.8986,M,F,518,518,128,local,Emigrating
21522,4042,60.5468,M,T,448,448,448,local,NonDiseaseDeaths
21523,23795,5.87671,F,F,285,674,285,local,Emigrating
21523,24427,3.8274,F,F,654,654,650,local,Emigrating
21523,20984,14.9014,M,F,518,128,518,local,Emigrating
21523,15268,32.8685,F,T,622,20,622,local,Emigrating
21524,24427,3.83014,F,F,654,650,654,local,Emigrating
21524,24168,4.64931,F,F,641,641,186,local,Emigrating
21524,20082,17.6164,M,T,493,493,651,local,Emigrating
21524,19675,18.7671,F,T,93,1001,93,sea,Emigrating
21525,19543,19.2192,M,T,734,734,572,local,Emigrating
21525,24623,3.1863,F,F,412,681,412,local,Emigrating
21525,18735,21.8575,M,T,667,667,1001,sea,Emigrating
21525,16820,28.0384,M,T,474,474,650,local,Emigrating
21525,20869,15.2822,M,T,169,192,169,local,Emigrating
21525,24168,4.65205,F,F,641,186,641,local,Emigrating
21525,21754,12.4356,F,F,161,20,161,local,Emigrating
21526,25480,0.380822,F,F,420,420,420,local,NonDiseaseDeaths
21526,24556,3.40822,F,F,233,233,408,local,Emigrating
21526,23921,5.45753,F,F,78,78,405,local,Emigrating
21527,19543,19.2247,M,T,734,572,734,local,Emigrating
21527,15832,31.1205,M,T,469,469,1001,sea,Emigrating
21527,8432,54.1753,F,T,418,418,418,local,NonDiseaseDeaths
21527,23979,5.24658,M,F,1001,1001,1001,local,NonDiseaseDeaths
21528,11600,44.474,F,T,388,388,186,local,Emigrating
21528,19674,18.7781,F,T,337,337,337,local,NonDiseaseDeaths
21528,14516,35.3151,M,T,286,286,532,local,Emigrating
21529,16820,28.0493,M,T,474,650,474,local,Emigrating
21529,14516,35.3178,M,T,286,532,286,local,Emigrating
21529,16877,27.8658,M,T,416,416,203,local,Emigrating
21529,23921,5.46575,F,F,78,405,78,local,Emigrating
21529,19768,18.5205,M,T,396,1001,396,sea,Emigrating
21530,20082,17.6329,M,T,493,651,493,local,Emigrating
21530,24169,4.66575,F,F,628,628,470,local,Emigrating
21530,16877,27.8685,M,T,416,203,416,local,Emigrating
21530,11600,44.4795,F,T,388,186,388,local,Emigrating
21531,8310,54.5836,F,T,743,743,743,local,NonDiseaseDeaths
21531,24169,4.66849,F,F,628,470,628,local,Emigrating
21531,23698,6.2411,F,F,381,381,271,local,Emigrating
21531,19891,18.1534,F,T,235,235,235,local,NonDiseaseDeaths
21531,13678,37.9288,M,T,210,210,15,local,Emigrating
21532,21490,13.2247,F,F,680,680,559,local,Emigrating
21532,24532,3.52329,M,F,675,675,91,local,Emigrating
21532,18545,22.4822,M,T,511,511,288,local,Emigrating
21532,17936,24.4685,F,T,390,390,264,local,Emigrating
21532,22047,11.5671,M,F,322,322,559,local,Emigrating
21533,21490,13.2274,F,F,680,559,680,local,Emigrating
21533,25410,0.610959,M,F,533,533,124,local,Emigrating
21533,19171,20.3863,F,T,415,415,445,local,Emigrating
21533,18735,21.8795,M,T,667,1001,667,sea,Emigrating
21533,23698,6.24658,F,F,381,271,381,local,Emigrating
21534,23137,8.05753,F,F,687,687,192,local,Emigrating
21534,22047,11.5726,M,F,322,559,322,local,Emigrating
21534,25357,0.852055,F,F,481,481,164,local,Emigrating
21534,23478,6.90685,F,F,1001,1001,1001,local,NonDiseaseDeaths
21534,18545,22.4877,M,T,511,288,511,local,Emigrating
21534,17936,24.474,F,T,390,264,390,local,Emigrating
21534,25410,0.613699,M,F,533,124,533,local,Emigrating
21534,13678,37.937,M,T,210,15,210,local,Emigrating
21535,17183,26.9726,M,T,559,559,284,local,Emigrating
21535,24556,3.43288,F,F,233,408,233,local,Emigrating
21535,21786,12.3726,M,F,209,209,289,local,Emigrating
21535,23137,8.06027,F,F,687,192,687,local,Emigrating
21536,14494,35.3918,F,T,735,735,186,local,Emigrating
21536,19171,20.3945,F,T,415,445,415,local,Emigrating
21536,24787,2.70137,M,F,170,1001,170,sea,Emigrating
21536,17183,26.9753,M,T,559,284,559,local,Emigrating
21536,25357,0.857534,F,F,481,164,481,local,Emigrating
21537,24862,2.47671,F,F,542,542,250,local,Emigrating
21537,15371,32.6,F,T,163,163,672,local,Emigrating
21538,3160,68.0203,F,T,358,358,15,local,Emigrating
21538,14494,35.3973,F,T,735,186,735,local,Emigrating
21539,23278,7.5863,M,F,722,722,722,local,NonDiseaseDeaths
21539,15371,32.6055,F,T,163,672,163,local,Emigrating
21539,24477,3.72055,M,F,532,532,532,local,NonDiseaseDeaths
21540,19620,18.9726,F,T,738,738,69,local,Emigrating
21540,5004,64.2759,M,T,545,545,242,local,Emigrating
21540,21836,12.211,M,F,425,425,15,local,Emigrating
21540,24532,3.54521,M,F,675,91,675,local,Emigrating
21540,3160,68.0258,F,T,358,15,358,local,Emigrating
21541,24613,3.24932,F,F,360,360,360,local,NonDiseaseDeaths
21542,15707,31.5644,M,T,385,385,352,local,Emigrating
21542,21786,12.3918,M,F,209,289,209,local,Emigrating
21542,24862,2.49041,F,F,542,250,542,local,Emigrating
21542,5004,64.2814,M,T,545,242,545,local,Emigrating
21542,23742,6.14247,F,F,98,98,602,local,Emigrating
21543,24312,4.2411,F,F,689,689,468,local,Emigrating
21543,11242,45.611,F,T,684,684,559,local,Emigrating
21543,23897,5.6,F,F,558,558,558,local,NonDiseaseDeaths
21543,23295,7.55342,F,F,296,296,296,local,NonDiseaseDeaths
21543,5514,60.737,F,T,597,1001,597,sea,Emigrating
21543,24498,3.66849,F,F,192,192,192,local,NonDiseaseDeaths
21543,12880,40.5808,M,T,192,192,81,local,Emigrating
21544,23742,6.14795,F,F,98,602,98,local,Emigrating
21544,15500,32.2027,F,T,472,472,650,local,Emigrating
21544,15281,32.8877,F,T,446,446,173,local,Emigrating
21545,15707,31.5726,M,T,385,352,385,local,Emigrating
21545,19620,18.9863,F,T,738,69,738,local,Emigrating
21545,21836,12.2247,M,F,425,15,425,local,Emigrating
21546,15500,32.2082,F,T,472,650,472,local,Emigrating
21546,24312,4.24932,F,F,689,468,689,local,Emigrating
21546,15281,32.8932,F,T,446,173,446,local,Emigrating
21547,22141,11.2986,M,F,419,419,1001,sea,Emigrating
21548,11715,44.2082,M,T,641,641,480,local,Emigrating
21548,21224,14.1507,M,F,430,430,1001,sea,Emigrating
21548,23699,6.28219,F,F,589,1001,589,sea,Emigrating
21549,18249,23.4932,M,T,484,484,282,local,Emigrating
21549,25016,2.06575,M,F,391,391,186,local,Emigrating
21549,12880,40.5973,M,T,192,81,192,local,Emigrating
21550,11761,44.0822,F,T,667,667,667,local,NonDiseaseDeaths
21550,20527,16.3616,M,T,645,645,93,local,Emigrating
21550,22289,10.8493,F,F,360,360,478,local,Emigrating
21550,18249,23.4959,M,T,484,282,484,local,Emigrating
21550,19644,18.9425,M,T,100,100,271,local,Emigrating
21550,23083,8.25206,M,F,35,35,559,local,Emigrating
21551,11242,45.6329,F,T,684,559,684,local,Emigrating
21551,23083,8.25479,M,F,35,559,35,local,Emigrating
21551,25534,0.271233,F,F,522,522,522,local,NonDiseaseDeaths
21551,24245,4.48219,F,F,482,482,482,local,NonDiseaseDeaths
21551,16270,29.8055,M,T,439,439,458,local,Emigrating
21552,13559,38.4384,M,T,664,664,192,local,Emigrating
21552,19968,18.0219,F,T,224,224,224,local,NonDiseaseDeaths
21552,20527,16.3671,M,T,645,93,645,local,Emigrating
21553,23935,5.49041,M,F,668,668,192,local,Emigrating
21553,18798,21.7014,M,T,521,521,1001,sea,Emigrating
21553,11715,44.2219,M,T,641,480,641,local,Emigrating
21553,22141,11.3151,M,F,419,1001,419,sea,Emigrating
21553,19922,18.137,F,T,244,244,244,local,NonDiseaseDeaths
21553,13559,38.4411,M,T,664,192,664,local,Emigrating
21554,25221,1.38356,M,F,534,534,534,local,NonDiseaseDeaths
21554,22289,10.8603,F,F,360,478,360,local,Emigrating
21554,11587,44.589,F,T,462,462,465,local,Emigrating
21554,14972,33.9068,M,T,436,436,436,local,NonDiseaseDeaths
21555,12775,40.9288,M,T,610,610,675,local,Emigrating
21555,16798,28.2,M,T,559,559,623,local,Emigrating
21555,11587,44.5918,F,T,462,465,462,local,Emigrating
21555,16270,29.8164,M,T,439,458,439,local,Emigrating
21555,19644,18.9562,M,T,100,271,100,local,Emigrating
21556,8278,54.7534,F,T,641,641,341,local,Emigrating
21557,19930,18.1123,F,T,575,575,480,local,Emigrating
21557,25161,1.56712,F,F,1001,1001,1001,local,NonDiseaseDeaths
21558,25329,1.03562,M,F,553,553,650,local,Emigrating
21559,18218,23.6055,F,T,652,652,446,local,Emigrating
21559,16798,28.211,M,T,559,623,559,local,Emigrating
21559,24811,2.69589,M,F,552,552,552,local,NonDiseaseDeaths
21559,19333,19.9644,M,T,388,388,542,local,Emigrating
21559,13974,37.0959,F,T,1001,1001,1001,local,NonDiseaseDeaths
21560,12775,40.9425,M,T,610,675,610,local,Emigrating
21560,9016,52.4356,F,T,408,408,408,local,NonDiseaseDeaths
21560,25581,0.109589,F,F,363,363,192,local,Emigrating
21560,25129,1.67397,M,F,254,254,302,local,Emigrating
21561,8278,54.7671,F,T,641,341,641,local,Emigrating
21561,22611,9.81918,F,F,305,305,456,local,Emigrating
21561,25129,1.67671,M,F,254,302,254,local,Emigrating
21561,25581,0.112329,F,F,363,192,363,local,Emigrating
21561,14637,35.0082,F,T,177,177,177,local,NonDiseaseDeaths
21562,18218,23.6137,F,T,652,446,652,local,Emigrating
21562,25141,1.64384,F,F,404,404,404,local,NonDiseaseDeaths
21562,12813,40.8521,F,T,1001,1001,1001,local,NonDiseaseDeaths
21562,99,69.2353,M,T,20,20,682,local,Emigrating
21563,8143,55.263,F,T,664,664,186,local,Emigrating
21563,19930,18.1288,F,T,575,480,575,local,Emigrating
21564,16220,30.0055,F,T,733,733,559,local,Emigrating
21564,99,69.2408,M,T,20,682,20,local,Emigrating
21564,7001,58.9671,M,T,599,599,116,local,Emigrating
21564,24679,3.12877,M,F,343,343,343,local,NonDiseaseDeaths
21564,21950,11.9397,M,F,323,323,29,local,Emigrating
21564,25618,0.00547945,M,F,1001,1001,1001,local,NonDiseaseDeaths
21564,19110,20.7041,F,T,203,203,534,local,Emigrating
21565,22259,10.9699,F,F,593,593,239,local,Emigrating
21565,19110,20.7069,F,T,203,534,203,local,Emigrating
21565,22611,9.83014,F,F,305,456,305,local,Emigrating
21565,8143,55.2685,F,T,664,186,664,local,Emigrating
21565,21950,11.9425,M,F,323,29,323,local,Emigrating
21566,23982,5.33973,F,F,626,626,626,local,NonDiseaseDeaths
21566,25016,2.11233,M,F,391,186,391,local,Emigrating
21567,25329,1.06027,M,F,553,650,553,local,Emigrating
21567,24578,3.44932,M,F,479,479,449,local,Emigrating
21567,3084,64.0003,F,T,351,351,351,local,NonDiseaseDeaths
21567,22259,10.9753,F,F,593,239,593,local,Emigrating
21567,23935,5.52877,M,F,668,192,668,local,Emigrating
21567,23054,8.41096,M,F,168,168,81,local,Emigrating
21568,16220,30.0164,F,T,733,559,733,local,Emigrating
21568,17400,26.2712,F,T,520,520,520,local,NonDiseaseDeaths
21568,24578,3.45205,M,F,479,449,479,local,Emigrating
21568,22729,9.42192,F,F,343,343,20,local,Emigrating
21568,7001,58.9781,M,T,599,116,599,local,Emigrating
21568,18261,23.5178,M,T,101,101,101,local,NonDiseaseDeaths
21569,20658,16.0164,F,T,665,665,192,local,Emigrating
21569,17446,26.0959,M,T,601,601,74,local,Emigrating
21570,7660,56.9123,M,T,560,560,560,local,NonDiseaseDeaths
21570,19333,19.9945,M,T,388,542,388,local,Emigrating
21571,23197,7.94521,F,F,647,647,716,local,Emigrating
21571,25142,1.66575,F,F,614,614,614,local,NonDiseaseDeaths
21571,14362,35.863,F,T,265,265,186,local,Emigrating
21571,23054,8.42192,M,F,168,81,168,local,Emigrating
21572,7841,56.337,F,T,724,724,724,local,NonDiseaseDeaths
21572,11467,44.9973,F,T,650,650,650,local,NonDiseaseDeaths
21573,23197,7.95069,F,F,647,716,647,local,Emigrating
21573,25273,1.28219,M,F,552,552,715,local,Emigrating
21573,12254,42.5863,F,T,542,542,559,local,Emigrating
21573,11355,45.3397,M,T,340,340,408,local,Emigrating
21573,20658,16.0274,F,T,665,192,665,local,Emigrating
21574,24329,4.27397,F,F,461,461,532,local,Emigrating
21574,21188,14.3753,M,F,416,416,416,local,NonDiseaseDeaths
21574,11355,45.3425,M,T,340,408,340,local,Emigrating
21574,18798,21.7589,M,T,521,1001,521,sea,Emigrating
21575,25273,1.28767,M,F,552,715,552,local,Emigrating
21575,23123,8.21644,F,F,521,521,15,local,Emigrating
21575,25082,1.86849,M,F,277,277,650,local,Emigrating
21575,17591,25.6548,F,T,134,134,583,local,Emigrating
21575,22729,9.4411,F,F,343,20,343,local,Emigrating
21576,12254,42.5945,F,T,542,559,542,local,Emigrating
21576,11638,44.5014,M,T,440,440,440,local,NonDiseaseDeaths
21576,13445,38.8712,F,T,404,404,34,local,Emigrating
21576,14362,35.8767,F,T,265,186,265,local,Emigrating
21577,17591,25.6603,F,T,134,583,134,local,Emigrating
21577,22860,9.00822,F,F,562,562,341,local,Emigrating
21577,24329,4.28219,F,F,461,532,461,local,Emigrating
21577,9539,50.9507,M,T,526,526,709,local,Emigrating
21578,11534,44.8055,M,T,550,550,559,local,Emigrating
21578,12241,42.6329,F,T,469,469,3,local,Emigrating
21578,11415,45.1726,F,T,406,406,650,local,Emigrating
21578,23836,5.90685,M,F,114,114,192,local,Emigrating
21579,9539,50.9562,M,T,526,709,526,local,Emigrating
21579,9215,51.8603,M,T,603,603,697,local,Emigrating
21579,13445,38.8795,F,T,404,34,404,local,Emigrating
21580,17416,26.2493,M,T,609,609,376,local,Emigrating
21580,25268,1.31507,M,F,607,607,607,local,NonDiseaseDeaths
21580,25594,0.106849,M,F,419,419,419,local,NonDiseaseDeaths
21580,22860,9.01644,F,F,562,341,562,local,Emigrating
21580,20826,15.5699,F,T,1001,1001,1001,local,NonDiseaseDeaths
21580,12241,42.6384,F,T,469,3,469,local,Emigrating
21580,20127,17.6466,M,T,1,1,192,local,Emigrating
21581,25082,1.88493,M,F,277,650,277,local,Emigrating
21581,11415,45.1808,F,T,406,650,406,local,Emigrating
21581,11534,44.8137,M,T,550,559,550,local,Emigrating
21581,17834,24.9342,M,T,412,412,376,local,Emigrating
21581,16151,30.2685,F,T,311,311,311,local,NonDiseaseDeaths
21581,23836,5.91507,M,F,114,192,114,local,Emigrating
21581,17446,26.1288,M,T,601,74,601,local,Emigrating
21582,9215,51.8685,M,T,603,697,603,local,Emigrating
21582,20504,16.5096,F,T,391,391,15,local,Emigrating
21582,17834,24.937,M,T,412,376,412,local,Emigrating
21582,7557,57.2904,M,T,222,222,1001,sea,Emigrating
21582,11323,45.4767,F,T,157,157,1001,sea,Emigrating
21582,23676,6.43288,F,F,128,128,52,local,Emigrating
21583,22022,11.7918,M,F,721,721,328,local,Emigrating
21583,21088,14.7753,M,F,574,574,650,local,Emigrating
21583,9080,52.2795,F,T,477,477,578,local,Emigrating
21583,25042,2.05205,F,F,431,431,431,local,NonDiseaseDeaths
21583,15366,32.7397,F,T,1001,1001,1001,local,NonDiseaseDeaths
21583,20127,17.6548,M,T,1,192,1,local,Emigrating
21584,13364,39.1315,F,T,734,734,325,local,Emigrating
21584,9080,52.2822,F,T,477,578,477,local,Emigrating
21584,24706,3.07671,F,F,544,544,710,local,Emigrating
21584,22022,11.7945,M,F,721,328,721,local,Emigrating
21584,593,61.9197,F,T,124,124,734,local,Emigrating
21584,20504,16.5151,F,T,391,15,391,local,Emigrating
21584,11046,46.3288,F,T,0,0,1001,sea,Emigrating
21585,593,61.9225,F,T,124,734,124,local,Emigrating
21585,8756,53.274,F,T,707,707,192,local,Emigrating
21585,25247,1.39452,F,F,602,602,132,local,Emigrating
21585,9696,50.4658,M,T,373,373,373,local,NonDiseaseDeaths
21585,24989,2.22192,M,F,302,302,465,local,Emigrating
21585,21224,14.2521,M,F,430,1001,430,sea,Emigrating
21585,10599,47.6712,M,T,17,17,17,local,NonDiseaseDeaths
21586,25154,1.66849,F,F,588,588,433,local,Emigrating
21586,15668,31.7945,F,T,488,488,488,local,NonDiseaseDeaths
21586,2017,69.6836,M,T,1001,1001,1001,local,NonDiseaseDeaths
21586,23676,6.44384,F,F,128,52,128,local,Emigrating
21586,23123,8.24658,F,F,521,15,521,local,Emigrating
21587,7119,58.6027,M,T,577,577,456,local,Emigrating
21587,9979,49.5726,M,T,497,497,248,local,Emigrating
21587,13364,39.1397,F,T,734,325,734,local,Emigrating
21587,25234,1.43288,M,F,275,275,186,local,Emigrating
21587,25247,1.4,F,F,602,132,602,local,Emigrating
21588,25154,1.67397,F,F,588,433,588,local,Emigrating
21588,17416,26.2712,M,T,609,376,609,local,Emigrating
21588,25334,1.10411,F,F,297,297,192,local,Emigrating
21588,19754,18.7425,M,T,134,134,583,local,Emigrating
21589,24706,3.09041,F,F,544,710,544,local,Emigrating
21589,22878,8.98082,F,F,660,660,650,local,Emigrating
21589,10898,46.7863,F,T,549,549,549,local,NonDiseaseDeaths
21589,20268,17.2548,M,T,473,473,738,local,Emigrating
21589,21393,13.6822,M,F,415,415,158,local,Emigrating
21589,25334,1.10685,F,F,297,192,297,local,Emigrating
21590,20268,17.2575,M,T,473,738,473,local,Emigrating
21590,7119,58.611,M,T,577,456,577,local,Emigrating
21590,22962,8.74247,F,F,443,443,443,local,NonDiseaseDeaths
21590,24501,3.79178,F,F,361,361,737,local,Emigrating
21590,8756,53.2877,F,T,707,192,707,local,Emigrating
21591,24989,2.23836,M,F,302,465,302,local,Emigrating
21591,9979,49.5836,M,T,497,248,497,local,Emigrating
21591,16951,27.8027,F,T,66,66,465,local,Emigrating
21592,24501,3.79726,F,F,361,737,361,local,Emigrating
21593,23946,5.52877,M,F,618,618,242,local,Emigrating
21593,12923,40.5726,F,T,513,513,295,local,Emigrating
21593,17772,25.189,F,T,120,120,120,local,NonDiseaseDeaths
21593,15723,31.6548,F,T,33,33,33,local,NonDiseaseDeaths
21593,19780,18.6493,M,T,32,32,186,local,Emigrating
21594,21088,14.8055,M,F,574,650,574,local,Emigrating
21594,12923,40.5753,F,T,513,295,513,local,Emigrating
21594,23946,5.53151,M,F,618,242,618,local,Emigrating
21594,25234,1.45205,M,F,275,186,275,local,Emigrating
21594,21393,13.6959,M,F,415,158,415,local,Emigrating
21594,20066,17.8658,F,T,79,79,1001,sea,Emigrating
21595,20265,17.2767,M,T,613,613,1001,sea,Emigrating
21595,20116,17.7151,F,T,482,482,559,local,Emigrating
21595,16951,27.8137,F,T,66,465,66,local,Emigrating
21595,14041,36.9836,F,T,290,290,720,local,Emigrating
21596,20116,17.7178,F,T,482,559,482,local,Emigrating
21596,17937,24.6438,M,T,368,368,1001,sea,Emigrating
21596,8712,53.463,M,T,100,100,15,local,Emigrating
21597,25621,0.0876712,F,F,375,375,178,local,Emigrating
21597,19780,18.6603,M,T,32,186,32,local,Emigrating
21597,22469,10.3753,F,F,130,130,650,local,Emigrating
21598,22878,9.00548,F,F,660,650,660,local,Emigrating
21598,22469,10.3781,F,F,130,650,130,local,Emigrating
21598,14033,37.0082,F,T,644,644,427,local,Emigrating
21598,22145,11.4219,M,F,497,497,490,local,Emigrating
21598,25099,1.88767,M,F,391,391,1001,sea,Emigrating
21598,25621,0.090411,F,F,375,178,375,local,Emigrating
21599,13442,38.9397,M,T,682,682,682,local,NonDiseaseDeaths
21599,22403,10.5534,M,F,556,556,29,local,Emigrating
21599,16860,28.1397,F,T,422,422,79,local,Emigrating
